Id,sex,annual_income,monthly_expenses,home_ownership,water_availabity,loan_tenure,loan_installments,loan_amount
17780,F,12000,4100,1,0.5,12,50,7000
17781,M,90000,6000,1,1,12,12,5000
17782,M,80000,6000,1,1,12,12,5000
17783,F,42000,2200,1,1,12,12,10000
17784,F,24000,3500,1,1,12,12,10000
17785,F,24000,3700,1,1,12,12,10000
17786,F,18000,2800,1,1,12,12,7500
17787,F,42000,2700,1,1,12,12,7500
17788,F,42000,2500,1,1,12,12,7500
17789,F,36000,2000,1,1,12,12,7500
17790,F,24000,4500,1,1,12,12,7500
17791,F,48000,3300,1,1,12,12,7500
17792,F,56400,3400,1,0.5,12,50,8000
17793,F,56400,3400,1,0.5,12,50,12000
17794,F,60000,4100,1,0.5,12,50,8000
17795,F,60000,4100,1,0.5,12,50,12000
17796,F,60000,6000,1,1,12,12,5000
17797,F,58800,3500,1,0.5,12,50,8000
17798,F,58800,3500,1,0.5,12,50,12000
17799,F,58800,3400,1,0.5,12,50,8000
17800,F,58800,3400,1,0.5,12,50,12000
17801,F,60000,3600,1,0.5,12,50,8000
17802,F,60000,3600,1,0.5,12,50,12000
17803,F,12000,4000,1,0.5,12,50,8000
17804,F,58800,3700,1,0.5,12,50,8000
17805,F,58800,3700,1,0.5,12,50,12000
17806,F,60000,3400,1,0.5,12,50,8000
17807,F,60000,3400,1,0.5,12,50,12000
17808,F,56400,4200,1,0.5,12,50,12000
17809,F,56400,4200,1,0.5,12,50,15000
17810,F,58800,3500,1,0.5,12,50,12000
17811,F,58800,3500,1,0.5,12,50,15000
17812,F,60000,3500,1,0.5,12,50,12000
17813,F,60000,3500,1,0.5,12,50,15000
17814,F,15600,4100,1,0.5,12,50,12000
17815,F,15600,4100,1,0.5,12,50,15000
17816,F,56400,3400,1,0.5,12,50,12000
17817,F,56400,3400,1,0.5,12,50,15000
17818,F,60000,3500,1,0.5,12,50,12000
17819,F,60000,3500,1,0.5,12,50,15000
17820,F,48000,2500,1,0.5,12,12,5000
17821,F,48000,3000,1,0.5,12,12,5000
17822,M,54000,3500,1,1,12,12,8000
17823,M,50000,3500,1,1,12,12,8000
17824,F,10800,4100,1,0.5,12,50,8000
17825,F,12000,4000,1,0.5,12,50,8000
17826,F,60000,3600,1,0.5,12,50,12000
17827,F,60000,3600,1,0.5,12,50,15000
17828,F,9600,4000,1,0.5,12,50,8000
17829,F,14400,4100,1,0.5,12,50,12000
17830,F,60000,3500,1,0.5,12,50,12000
17831,F,60000,3500,1,0.5,12,50,15000
17832,F,12000,4300,1,0.5,12,50,8000
17833,F,60000,3700,1,0.5,12,50,12000
17834,F,60000,3700,1,0.5,12,50,15000
17835,F,57600,3300,1,0.5,12,50,12000
17836,F,57600,3300,1,0.5,12,50,15000
17837,F,12000,4000,1,0.5,12,50,8000
17838,F,60000,3400,1,0.5,12,50,12000
17839,F,60000,3400,1,0.5,12,50,15000
17840,F,54000,3300,1,0.5,12,50,12000
17841,F,54000,3300,1,0.5,12,50,15000
17842,F,10800,4200,1,0.5,12,50,8000
17843,F,70000,5000,1,1,12,12,5000
17844,F,60000,4000,1,1,12,12,7500
17845,F,42000,2800,1,1,12,12,7500
17846,F,60000,6000,1,1,12,12,5000
17847,F,36000,3200,1,1,12,12,7500
17848,F,42000,2800,1,1,12,12,7500
17849,F,12000,2500,1,1,12,12,5000
17850,F,12000,2000,1,1,12,12,5000
17851,F,48000,3000,1,1,12,12,5000
17852,F,42000,2800,1,0.5,12,12,5000
17853,F,24000,3000,1,1,12,12,10000
17854,F,24000,3000,1,1,12,12,10000
17855,F,18000,3300,1,1,12,12,10000
17856,F,24000,3000,0,1,12,12,10000
17857,F,60000,5000,1,1,12,12,10000
17858,F,36000,2500,1,0.5,12,12,5000
17859,F,48000,3000,1,0.5,12,12,5000
17860,F,60000,4000,1,0.5,12,12,5000
17861,F,4000,3000,1,0.5,12,12,5000
17862,F,48000,3000,1,0.5,12,12,5000
17863,F,60000,4000,1,0.5,12,12,5000
17864,F,48000,2500,1,0.5,12,12,5000
17865,F,60000,4000,1,0.5,12,12,5000
17866,F,60000,4000,1,0.5,12,12,5000
17867,F,48000,3000,1,0.5,12,12,5000
17868,F,48000,3000,1,0.5,12,12,5000
17869,F,18000,1000,1,0.5,12,12,5000
17870,F,48000,3000,1,0.5,12,12,5000
17871,F,60000,4000,1,0.5,12,12,5000
17872,F,42000,2500,1,0.5,12,12,5000
17873,F,54000,3500,1,0.5,12,12,5000
17874,F,48000,3000,1,0.5,12,12,5000
17875,F,60000,4000,1,0.5,12,12,5000
17876,F,60000,4000,1,0.5,12,12,5000
17877,F,72000,4500,1,0.5,12,12,5000
17878,F,36000,2500,1,0.5,12,12,5000
17879,F,72000,5000,1,0.5,12,12,5000
17880,F,48000,3000,1,0.5,12,12,5000
17881,F,12000,4000,1,1,12,12,8000
17882,F,48000,3000,1,0.5,12,12,5000
17883,F,12000,3000,1,1,12,12,8000
17884,F,18000,4000,1,1,12,12,8000
17885,F,12000,4100,1,0.5,12,50,8000
17886,F,14400,4400,1,0.5,12,50,10000
17887,F,13200,4100,1,0.5,12,50,10000
17888,F,14400,4400,1,0.5,12,50,10000
17889,F,14400,3900,1,0.5,12,50,10000
17890,F,14400,4300,1,0.5,12,50,10000
17891,F,14400,4100,1,0.5,12,50,10000
17892,F,13200,4200,1,0.5,12,50,10000
17893,F,14400,4000,1,0.5,12,50,10000
17894,F,14400,4200,1,0.5,12,50,10000
17895,F,18000,4500,1,0.5,12,50,10000
17896,F,14400,4000,1,0.5,12,50,10000
17897,F,50500,3000,1,0.5,12,50,12000
17898,F,50500,3000,1,0.5,12,50,15000
17899,F,60000,3700,1,0.5,12,50,12000
17900,F,60000,3700,1,0.5,12,50,15000
17901,F,60000,4000,1,0.5,12,12,5000
17902,F,48000,3000,1,0.5,12,12,5000
17903,F,30000,1800,1,0.5,12,12,5000
17904,F,48000,3000,1,0.5,12,12,5000
17905,F,60000,4000,1,0.5,12,12,5000
17906,F,60000,4000,1,0.5,12,12,5000
17907,F,48000,4000,1,0.5,12,12,5000
17908,F,48000,3500,1,0.5,12,12,5000
17909,F,48000,3500,1,0.5,12,12,5000
17910,F,48000,3000,1,0.5,12,12,5000
17911,F,12000,3800,1,0.5,12,50,12000
17912,F,48000,4000,1,0.5,12,12,5000
17913,F,60000,3500,1,0.5,12,50,12000
17914,F,60000,3500,1,0.5,12,50,15000
17915,F,48000,3000,1,0.5,12,12,5000
17916,F,48000,3000,1,0.5,12,12,5000
17917,F,58800,3400,1,0.5,12,50,12000
17918,F,58800,3400,1,0.5,12,50,15000
17919,F,60000,3800,1,0.5,12,50,12000
17920,F,60000,3800,1,0.5,12,50,15000
17921,F,18000,4000,1,0.5,12,50,12000
17922,F,30000,3000,1,0.5,12,12,5000
17923,F,60000,4000,1,0.5,12,12,5000
17924,F,54000,3500,1,0.5,12,12,5000
17925,F,42000,2500,1,0.5,12,12,5000
17926,F,60000,4000,1,0.5,12,12,5000
17927,F,60000,4000,1,0.5,12,12,5000
17928,F,60000,3000,1,0.5,12,12,5000
17929,F,66000,4500,1,0.5,12,12,5000
17930,F,54000,3500,1,0.5,12,12,5000
17931,F,48000,3000,1,0.5,12,12,5000
17932,F,60000,4000,1,0.5,12,12,8000
17933,F,48000,3000,1,0.5,12,12,8000
17934,F,60000,4000,1,0.5,12,12,8000
17935,F,48000,3000,1,0.5,12,12,8000
17936,F,60000,4000,1,0.5,12,12,8000
17937,F,48000,3000,1,0.5,12,12,8000
17938,F,54000,3500,1,0.5,12,12,8000
17939,F,72000,5500,1,0.5,12,12,8000
17940,F,48000,3000,1,0.5,12,12,8000
17941,F,48000,3000,1,0.5,12,12,5000
17942,F,48000,3000,1,0.5,12,12,5000
17943,F,36000,4000,1,1,12,12,12000
17944,F,24000,3800,1,1,12,12,12000
17945,F,24000,3700,1,1,12,12,12000
17946,F,48000,2800,1,1,12,12,12000
17947,F,18000,3000,1,1,12,50,12000
17948,F,18000,4000,1,1,12,50,10000
17949,F,24000,3000,1,1,12,50,15000
17950,F,24000,3900,1,1,12,50,14000
17951,F,24000,3200,1,1,12,50,9000
17952,F,24000,3900,1,1,12,50,10000
17953,F,24000,3900,1,1,12,50,10000
17954,F,12000,3000,1,1,12,50,11000
17955,F,12000,3000,1,1,12,50,10000
17956,F,18000,4000,1,1,12,50,13000
17957,F,24000,3000,1,1,12,50,11000
17958,F,18000,3000,1,1,12,50,9000
17959,F,18000,4000,1,1,12,50,10000
17960,F,18000,3900,1,1,12,50,10000
17961,F,24000,3000,1,1,12,50,11000
17962,F,24000,3000,1,1,12,50,10000
17963,F,24000,3000,1,1,12,50,15000
17964,F,24000,3200,1,1,12,50,10000
17965,F,18000,3000,1,1,12,50,10000
17966,F,24000,3000,1,1,12,50,11000
17967,F,24000,3000,1,1,12,50,12000
17968,F,24000,3000,1,1,12,50,12000
17969,F,24000,3000,1,1,12,50,15000
17970,F,24000,3000,1,1,12,50,15000
17971,F,24000,3000,1,1,12,50,15000
17972,F,24000,3000,1,1,12,50,14000
17973,F,24000,3500,1,1,12,50,15000
17974,F,24000,3500,1,1,12,50,15000
17975,F,24000,3500,1,1,12,50,15000
17976,F,24000,3000,1,1,12,50,14000
17977,F,24000,3000,1,1,12,50,15000
17978,F,24000,3000,1,1,12,50,15000
17979,F,24000,3000,1,1,12,50,15000
17980,F,19200,2700,1,1,12,50,10000
17981,F,14400,3000,1,1,12,50,12000
17982,F,24000,3000,1,1,12,50,10000
17983,F,19200,3000,1,1,12,50,11000
17984,F,19200,2800,1,1,12,50,11000
17985,F,24000,2900,1,1,12,50,14000
17986,F,24000,3000,1,1,12,50,9000
17987,F,24000,4000,1,1,12,50,14000
17988,F,18000,4000,1,0.5,12,12,10000
17989,F,13200,4100,1,1,12,12,10000
17990,F,14400,3650,1,1,12,12,10000
17991,F,14400,4000,1,1,12,12,10000
17992,F,60000,5000,1,1,12,50,8000
17993,F,24000,3000,1,1,12,50,12000
17994,F,60000,6000,1,1,12,12,5000
17995,F,24000,3000,1,1,12,50,8000
17996,F,60000,4000,1,1,12,12,5000
17997,F,60000,4000,1,1,12,12,5000
17998,F,60000,4000,1,1,12,12,5000
17999,F,60000,4000,1,1,12,12,5000
18000,F,80000,6000,1,1,12,12,5000
18001,F,14400,4200,1,1,12,12,10000
18002,F,60000,4000,1,1,12,12,5000
18003,F,60000,6000,1,1,12,12,5000
18004,F,60000,5000,1,1,12,12,5000
18005,F,60000,4000,1,1,12,12,5000
18006,F,8400,3700,1,0.5,12,12,8000
18007,F,7200,3600,1,0.5,12,12,8000
18008,F,60000,4000,1,0.5,12,12,5000
18009,F,8400,3700,1,0.5,12,12,8000
18010,M,60000,3000,1,0.5,12,12,5000
18011,F,7200,4100,1,0.5,12,12,8000
18012,F,7200,4100,1,0.5,12,12,8000
18013,F,60000,6000,1,1,12,12,5000
18014,F,8400,3200,1,0.5,12,12,8000
18015,F,60000,4000,1,1,12,12,5000
18016,F,9600,3800,1,0.5,12,12,8000
18017,F,7200,3600,1,0.5,12,12,8000
18018,F,8400,3950,1,0.5,12,12,8000
18019,F,14400,4000,1,0,12,12,10000
18020,F,18000,4000,1,1,12,12,8000
18021,F,10800,3850,1,1,12,12,8000
18022,F,24000,3500,1,1,12,50,15000
18023,F,24000,3000,1,1,12,50,15000
18024,F,24000,3000,1,1,12,50,15000
18025,F,24000,4000,1,1,12,50,15000
18026,F,24000,3500,1,1,12,50,15000
18027,F,24000,3500,1,1,12,50,15000
18028,F,24000,4000,1,1,12,50,15000
18029,F,24000,4000,1,1,12,50,15000
18030,F,18000,3000,1,1,12,50,13000
18031,F,18000,3000,1,1,12,50,12000
18032,F,24000,3000,1,1,12,50,15000
18033,F,24000,4500,1,1,12,50,13000
18034,F,24000,4000,1,1,12,50,15000
18035,F,24000,4000,1,1,12,50,15000
18036,F,24000,3200,1,1,12,50,11000
18037,F,24000,3000,1,1,12,50,12000
18038,F,24000,3000,1,1,12,50,12000
18039,F,12000,3000,1,1,12,50,12000
18040,F,24000,3000,1,1,12,50,12000
18041,F,24000,3200,1,1,12,50,9000
18042,F,18000,4000,1,1,12,50,8000
18043,F,24000,3000,1,1,12,50,4000
18044,F,18000,3000,1,1,12,50,6000
18045,F,24000,4000,1,1,12,50,3000
18046,F,36000,3000,1,1,12,50,10000
18047,F,24000,4000,1,1,12,50,12000
18048,F,18000,3500,1,1,12,50,9000
18049,F,18000,3000,1,1,12,50,10000
18050,F,18000,3000,1,1,12,50,9000
18051,F,18000,3000,1,1,12,50,12000
18052,F,24000,3000,1,1,12,50,10000
18053,F,24000,3000,1,1,12,50,11000
18054,F,24000,3000,1,1,12,50,14000
18055,F,18000,4000,1,1,12,50,8000
18056,F,24000,4000,1,1,12,50,14000
18057,F,24000,3000,1,1,12,50,11000
18058,F,19200,2800,1,1,12,50,9000
18059,F,30000,3000,1,1,12,50,12000
18060,F,24000,4000,1,1,12,12,10000
18061,F,18000,4000,1,1,12,12,10000
18062,F,24000,4000,1,1,12,12,10000
18063,F,9600,3800,1,0.5,12,12,8000
18064,F,12000,4000,1,0.5,12,12,8000
18065,F,12000,4000,1,0.5,12,12,8000
18066,F,12000,4000,1,0.5,12,12,8000
18067,F,9600,3800,1,0.5,12,12,8000
18068,F,9600,3800,1,0.5,12,12,8000
18069,F,12000,4000,1,0.5,12,12,8000
18070,F,14400,4200,1,1,12,12,8000
18071,F,10800,3900,1,1,12,12,8000
18072,F,9600,3800,1,0.5,12,12,8000
18073,F,9600,3800,1,0.5,12,12,8000
18074,F,48000,3000,1,0.5,12,12,8000
18075,F,48000,3000,1,1,12,12,8000
18076,F,48000,3000,1,1,12,12,8000
18077,F,48000,3000,1,0.5,12,12,8000
18078,F,24000,3000,1,1,12,50,14000
18079,F,18000,2500,1,1,12,50,14000
18080,F,18000,2500,1,1,12,50,12000
18081,F,24000,2700,1,1,12,50,9000
18082,F,24000,3500,1,1,12,50,8000
18083,F,24000,3000,1,1,12,50,12000
18084,F,28800,3000,1,1,12,50,15000
18085,F,24000,3000,1,1,12,50,14000
18086,F,24000,3500,1,1,12,50,14000
18087,F,24000,3000,1,1,12,50,12000
18088,F,24000,3000,1,1,12,50,14000
18089,F,24000,4000,1,1,12,50,12000
18090,F,24000,3000,1,1,12,50,15000
18091,F,24000,3500,1,1,12,50,12000
18092,F,24000,3500,1,1,12,50,10000
18093,F,24000,3000,1,1,12,50,10000
18094,F,12000,3500,1,1,12,50,10000
18095,F,24000,2800,1,1,12,50,12000
18096,F,18000,3000,1,1,12,50,8000
18097,F,24000,4000,1,1,12,50,10000
18098,F,18000,3000,1,1,12,50,7000
18099,F,24000,4000,1,1,12,50,12000
18100,F,24000,3000,1,1,12,50,12000
18101,F,12000,3000,1,1,12,50,12000
18102,F,24000,3200,1,1,12,50,11000
18103,F,24000,3000,1,1,12,50,10000
18104,F,24000,3000,1,1,12,50,10000
18105,F,24000,3000,1,1,12,50,12000
18106,F,24000,3000,1,1,12,50,8000
18107,F,24000,3500,1,1,12,50,8000
18108,F,24000,3500,1,1,12,50,9000
18109,F,18000,3000,1,1,12,50,10000
18110,F,24000,4000,1,1,12,50,13000
18111,F,24000,3000,1,1,12,50,13000
18112,F,24000,3500,1,1,12,50,13000
18113,F,24000,3000,1,1,12,50,12000
18114,F,18000,3500,1,1,12,50,9000
18115,F,18000,3000,1,1,12,50,4000
18116,F,24000,3000,1,1,12,50,13000
18117,F,24000,3500,1,1,12,50,12000
18118,F,58800,4000,1,1,12,50,10000
18119,F,66000,4450,1,1,12,50,10000
18120,F,64800,4650,1,1,12,50,10000
18121,F,67200,4700,1,1,12,50,10000
18122,F,67200,4550,1,1,12,50,10000
18123,F,62400,4150,1,1,12,50,10000
18124,F,58200,3950,1,1,12,50,10000
18125,F,58200,3900,1,1,12,50,10000
18126,F,54000,3600,1,1,12,50,10000
18127,F,62400,4300,1,1,12,50,10000
18128,F,56400,3650,1,1,12,50,10000
18129,F,60000,3900,1,1,12,50,10000
18130,F,12000,3500,1,0.5,12,50,12000
18131,F,12000,4800,1,0.5,12,50,10000
18132,F,12000,4000,1,0.5,12,50,12000
18133,F,12000,4300,1,0.5,12,50,10000
18134,F,14400,4300,1,0.5,12,50,12000
18135,F,12000,3500,1,0.5,12,50,10000
18136,F,12000,4200,1,0.5,12,50,12000
18137,F,48000,3000,1,1,12,12,8000
18138,F,12000,4300,1,0.5,12,50,12000
18139,F,48000,3000,1,0.5,12,12,8000
18140,F,48000,3000,1,1,12,12,8000
18141,F,9600,3000,1,0.5,12,50,5000
18142,F,48000,3000,1,1,12,12,8000
18143,F,48000,3000,1,0.5,12,12,8000
18144,F,48000,3000,1,0.5,12,12,8000
18145,F,48000,3000,1,1,12,12,8000
18146,F,48000,3000,1,1,12,12,8000
18147,F,48000,3000,1,0.5,12,12,8000
18148,F,48000,3000,1,0.5,12,12,8000
18149,F,48000,3000,1,0.5,12,12,8000
18150,F,48000,3000,1,0.5,12,12,8000
18151,F,48000,3000,1,0.5,12,12,8000
18152,F,48000,3000,1,0.5,12,12,8000
18153,F,48000,3000,1,1,12,12,5000
18154,F,48000,3000,1,0.5,12,12,8000
18155,F,48000,3000,1,0.5,12,12,8000
18156,F,48000,3000,1,0.5,12,12,8000
18157,F,48000,3000,1,0.5,12,12,5000
18158,F,48000,3000,1,0.5,12,12,8000
18159,F,48000,3000,1,0.5,12,12,5000
18160,F,48000,3000,1,0.5,12,12,8000
18161,F,48000,3000,1,0.5,12,12,8000
18162,F,48000,3000,1,0.5,12,12,8000
18163,F,48000,3000,1,0.5,12,12,8000
18164,F,48000,3000,1,0.5,12,12,8000
18165,F,9600,3000,1,0.5,12,50,5000
18166,F,15000,3800,1,0.5,12,50,12000
18167,F,12000,3200,1,0.5,12,50,10000
18168,F,48000,2500,1,0.5,12,12,8000
18169,F,42000,3000,1,1,12,12,8000
18170,F,42000,2500,1,0.5,12,12,8000
18171,F,36000,2500,1,0.5,12,12,8000
18172,F,42000,2000,1,0.5,12,12,8000
18173,F,2400,1800,1,0.5,12,12,8000
18174,F,42000,3000,1,0.5,12,12,8000
18175,F,24000,24000,1,0.5,12,12,8000
18176,F,36000,2500,1,1,12,12,8000
18177,F,42000,3000,1,1,12,12,8000
18178,F,24000,1800,1,0.5,12,12,5000
18179,F,42000,2500,1,1,12,12,8000
18180,F,28000,1500,1,1,12,12,8000
18181,F,36000,2500,1,1,12,12,8000
18182,F,24000,1500,1,0.5,12,12,8000
18183,F,36000,2000,1,1,12,12,8000
18184,F,18000,3000,1,1,12,50,12000
18185,F,48000,3000,1,1,12,12,8000
18186,F,24000,3000,1,1,12,50,8000
18187,F,42000,1000,1,0.5,12,12,8000
18188,F,36000,2000,1,0.5,12,12,8000
18189,F,42000,2000,1,0.5,12,12,8000
18190,F,42000,2000,1,0.5,12,12,8000
18191,F,24000,18000,1,0.5,12,12,8000
18192,F,36000,2500,1,1,12,12,8000
18193,F,24000,18000,1,0.5,12,12,8000
18194,F,24000,18000,1,0.5,12,12,8000
18195,F,48000,2500,1,0.5,12,12,8000
18196,F,24000,1600,1,0.5,12,12,8000
18197,F,50000,4000,1,1,12,12,5000
18198,F,48000,2500,1,1,12,12,8000
18199,F,24000,3000,1,1,12,50,8000
18200,F,24000,1600,1,0.5,12,12,8000
18201,F,42000,2500,1,1,12,12,8000
18202,F,30000,1600,1,0.5,12,12,8000
18203,F,36000,4000,1,1,12,50,10000
18204,F,24000,1600,1,0.5,12,12,8000
18205,F,36000,2500,1,1,12,12,8000
18206,F,24000,1600,1,0.5,12,12,8000
18207,F,50000,4000,1,1,12,12,5000
18208,F,24000,1500,1,0.5,12,12,8000
18209,F,24000,3000,1,1,12,50,14000
18210,F,30000,1500,1,0.5,12,12,8000
18211,F,36000,2500,1,1,12,12,8000
18212,F,50000,4000,1,1,12,12,5000
18213,F,24000,15000,1,0.5,12,12,8000
18214,F,18000,3000,1,1,12,50,11000
18215,F,24000,1800,1,0.5,12,12,8000
18216,F,28000,2000,1,0.5,12,12,8000
18217,F,50000,4000,1,0.5,12,12,5000
18218,F,24000,4000,1,1,12,50,11000
18219,F,72000,5000,1,1,12,12,8000
18220,F,24000,3500,1,1,12,50,14000
18221,F,60000,4000,1,1,12,12,5000
18222,F,72000,12000,1,0.5,12,12,8000
18223,F,32000,5000,1,0.5,12,12,8000
18224,F,24000,4000,1,1,12,50,13000
18225,F,84000,6000,1,0,12,12,8000
18226,F,18000,3000,1,1,12,50,10000
18227,F,84000,6500,1,0,12,12,8000
18228,F,72000,5500,1,0.5,12,12,8000
18229,F,60000,5000,1,0.5,12,12,8000
18230,F,18000,2900,1,1,12,50,12000
18231,F,18000,3500,1,1,12,50,12000
18232,F,24000,3000,1,1,12,50,12000
18233,F,18000,3000,1,1,12,50,12000
18234,F,48000,3800,1,1,12,12,10000
18235,F,24000,4000,1,1,12,12,10000
18236,F,36000,4000,1,1,12,12,10000
18237,F,24000,3500,1,1,12,12,10000
18238,F,24000,4000,1,1,12,12,10000
18239,F,14400,4200,1,0.5,12,50,12000
18240,F,12000,6000,1,0.5,12,50,12000
18241,F,42000,2500,1,1,12,12,8000
18242,F,42000,3000,1,0.5,12,12,8000
18243,F,36000,2500,1,1,12,12,8000
18244,F,60000,5000,1,0.5,12,12,8000
18245,F,48000,3500,1,0.5,12,12,8000
18246,F,36000,2000,1,1,12,12,8000
18247,F,72000,6000,1,0,12,12,8000
18248,F,42000,2500,1,1,12,12,8000
18249,F,60000,4000,1,0,12,12,8000
18250,F,60000,4000,1,1,12,12,8000
18251,F,42000,2500,1,0.5,12,12,8000
18252,F,78000,5000,1,0.5,12,12,8000
18253,F,60000,5000,1,0.5,12,12,8000
18254,F,72000,5000,1,1,12,12,8000
18255,F,60000,5000,1,0.5,12,12,8000
18256,F,60000,4000,1,0,12,12,8000
18257,F,72000,5000,1,0,12,12,8000
18258,F,42000,5000,1,0,12,12,8000
18259,F,36000,2500,1,1,12,12,8000
18260,F,42000,3000,1,1,12,12,8000
18261,F,42000,2500,1,1,12,12,8000
18262,F,42000,2500,1,1,12,12,8000
18263,F,42000,3000,1,1,12,12,8000
18264,F,48000,3000,1,1,12,12,8000
18265,F,36000,2500,1,1,12,12,8000
18266,F,58800,3950,1,1,12,50,10000
18267,F,62400,4300,1,1,12,50,10000
18268,F,48000,3000,1,1,12,12,8000
18269,F,42000,2000,1,1,12,12,8000
18270,F,66000,4450,1,1,12,50,10000
18271,F,48000,2500,1,1,12,12,8000
18272,F,80400,7350,1,1,12,50,10000
18273,F,42000,2500,1,1,12,12,8000
18274,F,64200,4250,1,1,12,50,10000
18275,F,63000,4300,1,1,12,50,10000
18276,F,48000,3000,1,1,12,12,8000
18277,F,76200,5200,1,1,12,50,10000
18278,F,70200,4800,1,1,12,50,10000
18279,F,62400,4200,1,1,12,50,10000
18280,F,58200,3900,1,1,12,50,10000
18281,F,70200,4900,1,1,12,50,10000
18282,F,64800,4450,1,1,12,50,10000
18283,F,64200,4200,1,1,12,50,10000
18284,M,80000,5000,1,1,12,12,5000
18285,F,60000,4000,1,1,12,12,5000
18286,F,70000,5000,1,1,12,12,5000
18287,F,60000,4000,1,1,12,12,5000
18288,F,36000,3000,1,1,12,12,10000
18289,F,24000,3000,1,1,12,12,10000
18290,F,24000,4000,1,1,12,12,10000
18291,F,24000,2800,1,1,12,12,10000
18292,F,24000,3200,1,1,12,12,10000
18293,F,48000,3000,1,0.5,12,12,5000
18294,F,48000,2800,1,0.5,12,12,5000
18295,F,48000,2500,1,0.5,12,12,5000
18296,F,54000,3500,1,0.5,12,12,5000
18297,F,48000,3000,1,0.5,12,12,5000
18298,F,14400,4500,1,0.5,12,50,12000
18299,F,36000,4500,1,0.5,12,50,12000
18300,F,14400,3900,1,0.5,12,50,10000
18301,F,86400,6100,1,1,12,50,10000
18302,F,64800,4450,1,1,12,50,10000
18303,F,59400,3950,1,1,12,50,10000
18304,F,24000,4000,1,1,12,50,12000
18305,F,24000,3000,1,1,12,50,14000
18306,F,24000,3000,1,1,12,50,14000
18307,F,24000,4000,1,1,12,50,12000
18308,F,24000,4000,1,1,12,50,10000
18309,F,24000,3000,1,1,12,50,14000
18310,F,18000,4000,1,1,12,50,12000
18311,F,60000,4000,1,0.5,12,12,5000
18312,F,64200,4400,1,1,12,50,10000
18313,F,12000,4000,1,0.5,12,50,5000
18314,F,66000,4350,1,1,12,50,10000
18315,F,12000,3700,1,0.5,12,50,5000
18316,F,24000,3000,1,1,12,50,15000
18317,F,68400,4800,1,1,12,50,10000
18318,F,60000,4000,1,1,12,12,5000
18319,F,24000,3000,1,1,12,50,10000
18320,F,70200,5000,1,1,12,50,10000
18321,F,72000,4950,1,1,12,50,10000
18322,F,18000,4000,1,1,12,50,14000
18323,F,12000,4000,1,0.5,12,50,5000
18324,F,46800,3000,1,1,12,50,10000
18325,F,14400,4000,1,0.5,12,50,12000
18326,F,66000,4600,1,1,12,50,10000
18327,F,18000,3000,1,1,12,50,10000
18328,F,58800,3950,1,1,12,50,10000
18329,F,50000,4000,1,1,12,12,5000
18330,F,61200,4200,1,1,12,50,10000
18331,F,18000,3000,1,1,12,50,6000
18332,F,18000,4000,1,0.5,12,50,12000
18333,F,64800,4600,1,1,12,50,10000
18334,F,15000,4200,1,0.5,12,50,12000
18335,F,18000,4000,1,1,12,50,8000
18336,F,68400,4750,1,1,12,50,10000
18337,F,18000,4000,1,0.5,12,50,12000
18338,F,50000,4000,1,1,12,12,5000
18339,F,18000,3000,1,1,12,50,12000
18340,F,18000,4000,1,0.5,12,50,12000
18341,F,18000,4300,1,0.5,12,50,12000
18342,F,14400,4000,1,0.5,12,50,12000
18343,F,58800,4150,1,1,12,50,10000
18344,F,24000,3000,1,1,12,50,10000
18345,F,60000,4100,1,1,12,50,10000
18346,F,18000,4000,1,0.5,12,50,12000
18347,F,62400,4150,1,1,12,50,10000
18348,F,18000,4300,1,0.5,12,50,12000
18349,F,64800,4350,1,1,12,50,10000
18350,F,66000,4600,1,1,12,50,10000
18351,F,24000,3000,1,1,12,50,8000
18352,F,69600,4900,1,1,12,50,10000
18353,F,62400,4350,1,1,12,50,10000
18354,F,69000,4650,1,1,12,50,10000
18355,F,72000,5050,1,1,12,50,10000
18356,F,68400,4650,1,1,12,50,10000
18357,F,62400,4150,1,1,12,50,10000
18358,F,64200,4450,1,1,12,50,10000
18359,F,68400,4700,1,1,12,50,10000
18360,F,60000,4100,1,1,12,50,10000
18361,F,58200,3900,1,1,12,50,10000
18362,F,24000,3000,1,1,12,50,12000
18363,F,68400,4750,1,1,12,50,10000
18364,F,24000,3000,1,1,12,50,13000
18365,F,24000,3000,1,1,12,50,8000
18366,F,18000,3000,1,1,12,50,10000
18367,F,24000,3000,1,1,12,50,10000
18368,F,19200,2700,1,1,12,50,6000
18369,F,14400,3200,1,1,12,50,11000
18370,F,21600,3000,1,1,12,50,8000
18371,F,24000,3000,1,1,12,50,15000
18372,F,14400,4000,1,0.5,12,50,12000
18373,F,19200,3400,1,1,12,50,13000
18374,F,14400,3900,1,0.5,12,50,12000
18375,F,14400,4500,1,0.5,12,50,12000
18376,F,14400,4200,1,0.5,12,50,12000
18377,F,12000,4500,1,0.5,12,50,10000
18378,F,12000,4300,1,0.5,12,50,12000
18379,F,18000,4000,1,0.5,12,50,12000
18380,F,14400,4500,1,0.5,12,50,12000
18381,F,14400,4000,1,0.5,12,50,12000
18382,F,12000,4500,1,0.5,12,50,12000
18383,F,14400,4400,1,0.5,12,50,12000
18384,F,4000,3000,1,0.5,12,12,10000
18385,F,12000,4500,1,0.5,12,50,12000
18386,F,60000,4000,1,0.5,12,12,10000
18387,F,48000,2500,1,0.5,12,12,10000
18388,F,24000,1000,1,0.5,12,12,10000
